id,name,artists,acousticness,valence,energy,danceability,instrumentalness,loudness,speechiness,tempo,popularity,pop_grade
7FChJg2hPG2uAZ3hmDg6xL,Immortalized,['Disturbed'],0.000157,0.316,0.991,0.373,1.29e-06,-2.101,0.214,197.973,58.0,1
2tMLPDIY5H1zICjyDLMXeT,Liberate,['Disturbed'],3.78e-05,0.493,0.99,0.5489999999999999,0.000837,-4.3580000000000005,0.0752,124.075,54.0,1
6CyG0BQ3316fg5UM7B9EOZ,Daylight Dies,['Killswitch Engage'],6.35e-05,0.135,0.991,0.338,0.000532,-2.113,0.115,179.942,47.0,1
5SV9SnHkuHMh446QsgQtry,Number One Spot,['Ludacris'],0.0346,0.509,0.946,0.542,0.0,-4.279,0.378,146.7,46.0,1
4Oany7rm9uIi7TLlaBjouD,Georgia,"['Ludacris', 'Field Mob', 'Jamie Foxx']",0.0867,0.525,0.8809999999999999,0.611,0.0,-7.522,0.389,88.976,48.0,1
5YaQ1OHyg5S6fOyBDUyBHN,Landslide - Live,['Fleetwood Mac'],0.868,0.403,0.248,0.414,0.000248,-11.249,0.031,145.458,39.0,0
1LRV5Gyq5pp3CozJbXaiNS,Runaway,['Mat Kearney'],0.00307,0.602,0.954,0.575,0.000113,-4.628,0.0356,137.977,43.0,1
5PCwZK8R7BkK9wVOsm52OJ,The First Cut Is the Deepest - 2009 Remaster,['Rod Stewart'],0.335,0.365,0.501,0.54,0.000247,-12.855,0.033,82.51299999999998,36.0,0
2W6PNGCN4PGwPMf1jYazL4,Can't Stop Loving You - 2016 Remaster,['Phil Collins'],0.0072599999999999,0.419,0.778,0.604,1.33e-05,-5.686,0.0259,100.155,63.0,2
400abutrj9yS5YBkd3fE6P,"Look Through My Eyes - From ""Brother Bear""/Soundtrack Version",['Phil Collins'],0.0849,0.389,0.7040000000000001,0.391,4.98e-06,-8.258,0.0401,158.25799999999995,51.0,1
0LXljhKMUgoLv8tLwZ1hmf,(You Make Me Feel Like) A Natural Woman,['Carole King'],0.953,0.303,0.158,0.624,0.00135,-13.059,0.0289,85.492,62.0,2
2jc4wyf3ys0zKCpxHRjEYx,Travelin' Man - Remastered,"['Ricky Nelson', 'Robert Norberg']",0.669,0.8590000000000001,0.363,0.741,0.0,-12.484000000000002,0.0335,123.263,46.0,1
5JU7FgGJqgGPUaJA2nhZvm,Hotel California - Live; 1999 Remaster,['Eagles'],0.0136,0.547,0.855,0.411,0.0374,-6.658,0.0565,150.933,50.0,1
1osAmhnIT0rtuqLZ1IliBQ,Seven Bridges Road - Live; 1999 Remaster,['Eagles'],0.445,0.263,0.331,0.356,0.0,-11.065,0.0435,111.995,58.0,1
2ptt0Eftq3b2jElTRrctrT,Stuck,['Stacie Orrico'],0.0747,0.595,0.904,0.377,0.0,-3.634,0.307,200.566,55.0,1
0QjPiq9Wka9I1b4uzWETYI,If I Can't Have You,['Yvonne Elliman'],0.102,0.8109999999999999,0.6809999999999999,0.616,1.47e-06,-10.773,0.0416,109.454,54.0,1
4IZOdhEvXYWqh5XAXYzBk3,Wild as You,['Cody Johnson'],0.241,0.49,0.644,0.49,0.0,-5.399,0.0278,74.979,61.0,2
0vvt4IZOMkRug195S4MUq0,If This Was A Movie,['Taylor Swift'],0.166,0.289,0.7190000000000001,0.511,4.54e-06,-3.457,0.0265,147.852,52.0,1
46pW0poQYEb2bVaqozGO59,"That Lady, Pts. 1 & 2",['The Isley Brothers'],0.261,0.923,0.769,0.344,0.000122,-9.112,0.0606,126.318,56.0,1
30RO5v4ZymN0KrmSIu9aRC,Flat On the Floor,['Carrie Underwood'],0.204,0.434,0.946,0.415,0.0,-3.144,0.0927,176.158,40.0,1
4lB2MOjtdJWSSsHYpo07EM,Play Me That Song,['Brantley Gilbert'],0.915,0.224,0.131,0.52,0.0,-12.83,0.0447,137.007,40.0,1
3s8Yv5UKP0l331z1OWKJIT,Picture On The Dashboard,['Brantley Gilbert'],0.662,0.292,0.131,0.515,1.68e-06,-13.858,0.044,133.07399999999998,39.0,0
3jlAkZoMZovVV5gUA62ulF,I Shall Not Want,['Audrey Assad'],0.954,0.151,0.168,0.257,0.000102,-12.243,0.0429,58.988,52.0,1
0WsXGJzmsAXxxVIsHS9SBW,When God Ran,"['Phillips, Craig & Dean']",0.0918,0.0945,0.41,0.557,0.0,-10.323,0.0264,97.023,48.0,1
4AwMZr3UOiZLbr4nIBEJE3,"(Sittin' On) The Dock of the Bay - Live At The Fillmore, San Francisco, CA - July 2008",['Sara Bareilles'],0.838,0.205,0.234,0.402,1.31e-06,-11.514,0.0374,96.386,45.0,1
6FkX1akf4mwRZSznL73kDR,24/Seven,['Big Time Rush'],0.00684,0.851,0.7390000000000001,0.664,0.0,-5.3420000000000005,0.0713,90.006,52.0,1
21svHgL8NlWthrlW9Gy0BZ,Music Sounds Better (feat. Mann),"['Big Time Rush', 'Mann']",0.00598,0.73,0.85,0.674,0.0,-4.668,0.0595,124.031,49.0,1
47ji0KfmvI93CMDqppVj8p,Elevate,['Big Time Rush'],0.028,0.622,0.86,0.588,0.0,-4.461,0.0767,129.945,48.0,1
7MG5A5HdsYjlHNjFp6Z7ec,"Brand New Day - From ""Camp Rock 2: The Final Jam""",['Demi Lovato'],0.014,0.407,0.903,0.544,0.0,-4.282,0.0712,94.95,51.0,1
10xcIQQEJSEIOgG1HvS3t9,Magic,['Selena Gomez'],0.00504,0.442,0.916,0.6,0.0,-3.071,0.0374,104.091,53.0,1
5aWBAE4ooTfG4WZ5cfnaHv,All We'd Ever Need,['Lady A'],0.21,0.187,0.467,0.561,0.0,-5.745,0.0257,129.986,43.0,1
4DdpcV7DGgwegRPBaK3Yk9,New Again,"['Brad Paisley', 'Sara Evans']",0.6759999999999999,0.122,0.411,0.516,1.76e-05,-8.606,0.0301,129.769,42.0,1
2kM7fxFNAtA7lo4nAS2Hvj,Busted,"['Candace', 'Vanessa']",0.235,0.895,0.813,0.604,0.0,-4.546,0.364,203.989,50.0,1
2monU2EJfR5m53ciaHNE6z,Today is Gonna be a Great Day - Theme Song to Phineas and Ferb,['Bowling For Soup'],0.00687,0.735,0.889,0.429,0.0,-4.055,0.0711,168.078,47.0,1
5e3UWcbvTaF5CJWu81MqlQ,"Cruisin' for a Bruisin' - From ""Teen Beach Movie""","['Ross Lynch', 'Jason Evigan', 'Grace Phipps']",0.0263,0.7809999999999999,0.911,0.585,0.0,-4.623,0.119,163.933,65.0,2
2adTfABiJJQpZWlujYO3Qo,Can't Stop Singing,"['Ross Lynch', 'Maia Mitchell']",0.51,0.777,0.69,0.513,0.0,-4.9860000000000015,0.0341,96.881,60.0,2
75a5fcQSduYyC93gXtgGhk,Like Me,"['Maia Mitchell', 'Grace Phipps', 'Ross Lynch', 'Spencer Lee', 'Teen Beach Movie Cast']",0.229,0.715,0.8740000000000001,0.735,0.0,-5.28,0.035,126.053,55.0,1
5hK2Ks25jW6aMmUAHpAN3F,Falling for Ya,['Grace Phipps'],0.0216,0.964,0.882,0.8,0.503,-4.436,0.0419,129.94,62.0,2
7jZ4UZAmg006Qx3rVuF7JI,The Heart Of The Matter,['Don Henley'],0.201,0.38,0.529,0.579,0.0,-11.548,0.025,88.156,58.0,1
2QlPByrmEO9XciNBXCrawR,Roll With It,['Steve Winwood'],0.07,0.954,0.645,0.759,0.0403,-13.352,0.0276,117.254,52.0,1
5V4NlIfbLfR5c8U9330HY8,Sheets,['Damien Jurado'],0.21,0.166,0.347,0.723,0.0122,-9.694,0.0283,109.972,49.0,1
5nLhswlXx18vI65KkKKFgx,Trouble Me,"['10,000 Maniacs']",0.154,0.494,0.385,0.861,0.0,-10.057,0.0341,117.913,47.0,1
534weu3DIwV9UELLTGanOC,Regalame Una Noche,"['J Alvarez', 'Arcangel']",0.263,0.675,0.636,0.7170000000000001,0.0,-6.604,0.0356,89.978,61.0,2
635K4hTo5J8d7q8qhfcTMH,The Boy Who Could Fly,['Pierce The Veil'],0.00247,0.0618,0.976,0.473,0.00329,-4.498,0.13,105.043,47.0,1
2Cz0wgwqdZJgaSOA1Dg6aS,The Sky Under the Sea,['Pierce The Veil'],0.000133,0.207,0.968,0.36,0.0,-5.301,0.142,169.84799999999996,43.0,1
1ebh1wrBHO5JIRS4i95vR0,Southern Constellations,['Pierce The Veil'],0.601,0.402,0.258,0.261,0.0642,-12.300999999999998,0.0291,105.343,43.0,1
347hgqCHnL4GfgVX5hZfNv,Daddy's Birthday,['Young Thug'],0.203,0.269,0.37,0.845,0.0,-7.332999999999997,0.519,152.94899999999996,57.0,1
6ptcVVRn97eAKqUy6kUVK5,Forfeit,['Chevelle'],0.00206,0.519,0.7390000000000001,0.629,0.0269,-5.577000000000001,0.103,151.11700000000005,47.0,1
2AMHDHBuhSvcEhbv5IVSB1,The Rocky Road To Dublin,['The High Kings'],0.468,0.72,0.6920000000000001,0.815,0.0,-7.694,0.172,134.623,50.0,1
61PM6e4ZKNyk0cliMB2oNv,I Surrender All,['CeCe Winans'],0.7340000000000001,0.0736,0.272,0.155,4.24e-06,-10.593,0.0322,80.723,37.0,0
4IyemaA2yUElYlOiCV1vGC,Lean On Me,"['Kirk Franklin', 'The Family']",0.269,0.162,0.464,0.517,0.0,-8.021,0.0275,106.395,47.0,1
2xrXUa8o1JJtz8nobY2UsY,I Love The Lord (with Georgia Mass Choir),"['Whitney Houston', 'The Georgia Mass Choir']",0.7140000000000001,0.0869,0.283,0.249,7.09e-06,-10.172,0.0305,101.17,42.0,1
27QTBSG6yn9Brmkvf4vPK6,Stomp (Remix),['Kirk Franklin'],0.0438,0.693,0.918,0.8320000000000001,6.08e-05,-5.249,0.0825,105.777,39.0,0
1F3d4lh6ukhP4GWb1cX49U,Love,['Gods Property'],0.624,0.331,0.5660000000000001,0.403,0.0,-8.219,0.056,100.569,37.0,0
07nv6M8pDLGNZoNpwp2RRD,Stomp,['Gods Property'],0.114,0.732,0.918,0.8140000000000001,0.0,-5.388999999999999,0.147,105.86,38.0,0
5jxCllQyFj1KhkQIJyk7Wy,Gonna Be A Lovely Day,"['Kirk Franklin', 'The Family']",0.128,0.594,0.574,0.768,2.84e-06,-8.017999999999999,0.314,97.004,44.0,1
4YSzPF7PIahHWHQpyVJPMK,Could've Been (with J Moss & Tye Tribbett),"['Kirk Franklin', 'J Moss', 'Tye Tribbett']",0.0308,0.795,0.936,0.7929999999999999,0.0,-5.3729999999999976,0.181,104.992,43.0,1
2vWWqwrLHAc1th3bR5O4Uv,He Reigns / Awesome God,['Kirk Franklin'],0.0789,0.602,0.879,0.772,0.0,-5.601,0.188,105.004,46.0,1
5MI5OXY7k5SXSvTMIYZVQv,Addictive Love - Different Lifestyles Album Version,['Bebe & Cece Winans'],0.224,0.636,0.732,0.599,7.65e-06,-6.686,0.0444,155.97299999999996,46.0,1
6BOJ0nczgHMiklqraMDfMv,Lost Without You,['Bebe & Cece Winans'],0.163,0.593,0.524,0.594,0.0,-12.916,0.0313,76.686,43.0,1
1E6hApWpDDGD3v337PDwob,Heaven,['Bebe & Cece Winans'],0.294,0.962,0.6920000000000001,0.65,0.0181,-12.472,0.0508,109.437,35.0,0
3mhfZz57Xbt7rBuTcxSR3p,Thank You,['Walter Hawkins'],0.0829,0.405,0.9,0.474,1.3e-06,-9.984,0.0449,88.70200000000001,41.0,1
6G7VwsjxNBPjCyPmzrUS2R,Encourage Yourself,['Sheri Jones-Moffett'],0.1,0.355,0.675,0.541,0.0,-5.74,0.066,125.776,42.0,1
4u3aErjHkwVqqdyfNDMyJ1,I Know Places,['Lykke Li'],0.762,0.0488,0.114,0.368,0.0145,-14.043,0.0334,102.061,49.0,1
6FBzhcfgGacfXF3AmtfEaX,C U Girl,['Steve Lacy'],0.6629999999999999,0.409,0.473,0.414,0.0523,-8.911,0.116,100.0,72.0,2
0620OecAlwJQxWieRW4L9s,Bless the Telephone,['Labi Siffre'],0.978,0.229,0.175,0.5670000000000001,2.14e-05,-17.465999999999998,0.0483,135.52100000000002,50.0,1
7mgI1HLrLMlIHL3wzotbyM,Teenage Blue,['Dreamgirl'],0.8370000000000001,0.135,0.461,0.178,0.0187,-7.479,0.0312,180.28,59.0,1
7FfpP3YZ6fOWMdxkIAtud9,Krippy Kush,"['Farruko', 'Bad Bunny', 'Rvssian']",0.0668,0.411,0.56,0.708,0.0,-7.1320000000000014,0.129,163.043,65.0,2
6NSMQFKgjpQb0KkjMDYIK0,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),"['Arcangel', 'Bad Bunny', 'Mambo Kingz', 'DJ Luian']",0.54,0.623,0.514,0.815,0.0,-9.446,0.361,120.054,70.0,2
2FIm6YsSGL5acOqSuJDh5s,Me Acostumbre (feat. Bad Bunny),"['Arcangel', 'Bad Bunny']",0.6409999999999999,0.568,0.586,0.8079999999999999,0.0,-7.242000000000001,0.1689999999999999,124.041,67.0,2
4skuEIloXWuxxgekKupkEH,Tu Falta De Querer,['Mon Laferte'],0.0251,0.441,0.475,0.394,0.00749,-7.935,0.028,129.995,73.0,3
2wgDAPgBhFA7pnIbm0YOhP,Me Mata,"['Bad Bunny', 'Mambo Kingz', 'DJ Luian', 'Arcangel', 'Almighty', 'Bryant Myers', 'Noriel', 'Baby Rasta', 'Brytiago']",0.551,0.6859999999999999,0.53,0.841,0.0,-11.467,0.205,114.028,69.0,2
5hKjEpYrJIJs6uPl7zw6Y6,No Te Hagas,"['Jory Boy', 'Bad Bunny']",0.0353,0.433,0.69,0.748,0.0,-3.812,0.0477,131.972,68.0,2
7Cmd1xEuyrUYtiLbbeBfgJ,Silver Lining,['Kacey Musgraves'],0.161,0.48,0.5579999999999999,0.609,6.159999999999999e-05,-7.9620000000000015,0.0302,69.97,50.0,1
5XolYC560U2AD6YJUemw2G,Step Off,['Kacey Musgraves'],0.353,0.46,0.501,0.708,1.3699999999999998e-05,-8.488999999999999,0.0296,77.495,50.0,1
4SSUj4OC7giqpMNCqSQSCf,"Ready, Set, Don't Go","['Billy Ray Cyrus', 'Miley Cyrus']",0.285,0.425,0.721,0.466,0.0,-5.45,0.0358,76.988,50.0,1
1JbuC7uZm0P1PyX7N7gDEM,Ocean Eyes - GOLDHOUSE Remix,"['Billie Eilish', 'GOLDHOUSE']",0.0344,0.5720000000000001,0.954,0.425,0.358,-2.573,0.0383,199.843,63.0,2
0XyjtybwqSdqMAFfBEkmZf,Rebel Girl,['Bikini Kill'],0.0122,0.5589999999999999,0.939,0.435,0.00466,-3.845,0.111,134.938,57.0,1
5xkNd7kCRmjT2DxSAYVVyC,And We Danced,['The Hooters'],0.0869,0.723,0.945,0.561,0.0,-6.086,0.0444,145.781,56.0,1
41CUuaX52fZjRzzCK0rkkh,Broken Wings - Single Version,['Mr. Mister'],0.0833,0.376,0.657,0.283,1.67e-05,-8.556000000000001,0.0353,97.995,55.0,1
7HF88mJXq8DpotZohoW2mo,She's A Beauty - Remastered 1991,['The Tubes'],0.0684,0.631,0.789,0.6890000000000001,0.000516,-8.565,0.0359,110.739,54.0,1
7er0EUMY653mxZ1NVD9mwQ,"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)","['Tyler, The Creator', 'Roy Ayers', 'Syd', 'Kali Uchis']",0.405,0.195,0.4270000000000001,0.53,0.0832,-7.337999999999999,0.0275,75.111,58.0,1
300DUx4tdtCdGEUXR032jA,"Palace/Curse (feat. Steve Lacy, feat. Tyler, The Creator, feat. Tyler, The Creator & Steve Lacy)","['The Internet', 'Steve Lacy', 'Tyler, The Creator']",0.0351,0.261,0.625,0.447,0.000727,-8.212,0.3229999999999999,67.104,65.0,2
6Xw3iWrQKgArwlRhVuU9CK,"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)","['Tyler, The Creator', 'Aaron Shaw', 'Samantha Nelson', 'Austin Feinstein']",0.334,0.348,0.693,0.352,6.21e-05,-7.412000000000001,0.361,88.855,60.0,2
3O5JIwSON3KBaoyMUsjLjn,Midnight Mischief - Tom Misch Remix,"['Jordan Rakei', 'Tom Misch']",0.4920000000000001,0.0395,0.404,0.546,0.0269,-7.441,0.0353,92.07,66.0,2
4jNQkWhuzqrbqQuqanFFJ6,Where Is My Mind,['Maxence Cyrin'],0.906,0.0566,0.114,0.333,0.96,-21.255,0.0453,141.839,61.0,2
1XmdB9Kha5e5H4PfTSmewn,Atlas: Touch,['Sleeping At Last'],0.958,0.185,0.0933,0.398,4.63e-06,-11.879,0.0442,81.76,56.0,1
3i7Iyc932rv1AZz7gl7dj8,I Found - Acoustic,['Amber Run'],0.957,0.284,0.0885,0.384,0.0,-11.166,0.0479,171.146,60.0,2
2os38o5E7NoO4B2cx42h5V,Sleeping Bag,['Shakewell'],0.117,0.222,0.6459999999999999,0.674,0.0,-9.423,0.4,160.028,58.0,1
2eYY43d0V17SxOX0g7sBAD,Stuck in the Mud (feat. SZA),"['Isaiah Rashad', 'SZA']",0.099,0.508,0.7140000000000001,0.568,0.00522,-8.228,0.368,150.024,53.0,1
4JHpFKUFC7uVzaXBBhjQeD,Trap Or Die,"['Jeezy', 'Bun B']",0.0155,0.297,0.664,0.6779999999999999,0.0,-6.372000000000001,0.214,79.051,49.0,1
5klW2KKu4GaHWfTR01ywrj,Did You Wrong,['Pleasure P'],0.04,0.3670000000000001,0.7859999999999999,0.598,0.0,-5.037,0.0405,105.03,56.0,1
4L4WW9hLWc9ZD7JYHXYOM8,Cobarde,['Selena'],0.33,0.705,0.5579999999999999,0.6459999999999999,0.0,-9.889,0.036,105.598,52.0,1
6kdupfq3aldz65urrIjsyp,Cómo Te Deseo,['Maná'],0.0541,0.83,0.875,0.6509999999999999,0.00984,-4.349,0.0409,92.022,55.0,1
4HrX1xb0RsnmmJqN52hhHj,Te Lloré Un Río,['Maná'],0.208,0.942,0.742,0.852,0.0157,-5.727,0.036,117.978,60.0,2
57WauWILXLXRzBXNaxf9FM,Me Enamoré,['Angel Y Khriz'],0.282,0.946,0.871,0.8079999999999999,0.0,-3.5660000000000003,0.0364,114.993,57.0,1
2quTytCTP9kKLvpveyO1mt,Para Tu Amor,['Juanes'],0.425,0.531,0.506,0.602,0.0,-7.5779999999999985,0.024,95.006,64.0,2
2ZqFfDwNjKvPu3USx3onhO,Volverte A Ver,['Juanes'],0.0555,0.7140000000000001,0.698,0.616,0.0,-4.932,0.0302,85.00299999999999,63.0,2
5BY0p2EH4EznNZ0MFD9mjt,Me Enamora,['Juanes'],0.0175,0.8909999999999999,0.8390000000000001,0.6759999999999999,0.0,-3.922,0.033,94.013,62.0,2
4SjWlauTM2FSmHfe62rDPW,Un Siglo Sin Ti,['Chayanne'],0.117,0.289,0.652,0.606,0.0,-6.388999999999999,0.0296,133.9,58.0,1
4TdCv2H0CVnHY4aTnIUXdb,I Don't Care About You,['Cody Johnson'],0.118,0.449,0.745,0.565,7.11e-05,-3.612,0.033,151.989,46.0,1
0MjT9xQqJrQlNrkWKZgFbQ,I'm Alright,['Jo Dee Messina'],0.191,0.591,0.733,0.6759999999999999,0.0,-7.745,0.0294,98.234,61.0,2
3n8QTc8J3T72KurDsWo1b6,My Give A Damn's Busted,['Jo Dee Messina'],0.143,0.7659999999999999,0.8740000000000001,0.665,1.05e-05,-4.082,0.0308,103.98,48.0,1
2N4Lw4tS3KBx0PMJ7ZJXiy,Dream Walkin',['Toby Keith'],0.0913,0.537,0.745,0.713,5.52e-06,-6.204,0.0272,117.486,34.0,0
50g0it8QsUikGOHTEOaNXC,Walking the Dog,['fun.'],0.0436,0.8390000000000001,0.631,0.763,0.0,-6.424,0.0652,108.515,41.0,1
5gPVhz4Z1YtVUFhUBmcrDR,The Outsiders,['NEEDTOBREATHE'],0.173,0.251,0.691,0.555,1.63e-05,-4.637,0.0317,102.02,46.0,1
0yQLIH6DH7Hop9K1eHLzVL,Put a Little Love,['Natural Vibrations'],0.0117,0.615,0.6509999999999999,0.731,0.0,-8.755,0.0705,77.866,48.0,1
2p4jcOrYpJn3f6FF8GZlIU,Reelin,['Iration'],0.00757,0.893,0.733,0.654,0.0,-4.888999999999999,0.0461,146.924,52.0,1
14Tj6yYXItEhy466a0yeR0,Zoom,['Commodores'],0.32,0.573,0.314,0.475,0.0,-13.08,0.058,174.042,51.0,1
2GZe8LsPldakpQy5T8151f,Don't Ask My Neighbors,['The Emotions'],0.669,0.606,0.511,0.563,2.48e-05,-9.544,0.0336,140.235,49.0,1
0iPy1MWCrOT7SjGs14zSSv,Keep Your Head to the Sky,"['Earth, Wind & Fire']",0.0321,0.37,0.476,0.525,0.0,-13.202,0.0531,88.943,47.0,1
2X4H5K1aT6d7UyPWVfJWmF,Forever Mine,"[""The O'Jays""]",0.288,0.595,0.416,0.483,0.0,-11.85,0.0588,178.175,53.0,1
3gbnQ7TJEx1EI9chRZXVXl,Love Hangover - Single Version,['Diana Ross'],0.306,0.8640000000000001,0.7609999999999999,0.5,0.00593,-9.5,0.0415,111.539,43.0,1
4zufOBl1lgLkq4b1cOx6mu,Send For Me,['Atlantic Starr'],0.275,0.332,0.244,0.627,0.0,-16.546,0.0337,134.96200000000002,47.0,1
20JcxdRw8gvqTY1EEpYxHb,Misty Blue,['Dorothy Moore'],0.6579999999999999,0.504,0.243,0.394,0.00603,-14.664,0.0302,173.365,53.0,1
5DfAKQmET7CEenXz4bpaN6,'Till I Get There,['Lupe Fiasco'],0.0237,0.782,0.726,0.6920000000000001,2.33e-05,-6.4270000000000005,0.0465,87.008,45.0,1
5RhxBpoCwX2vLBcSJzYa5j,Round & Round,['Selena Gomez & The Scene'],0.00265,0.486,0.6859999999999999,0.545,0.0,-4.081,0.0665,127.996,51.0,1
4QFbZ1cSkL718J6A8cMJdA,Jump To The Rhythm,['Jordan Pruitt'],0.0519,0.76,0.905,0.763,0.0,-3.156,0.0335,107.966,41.0,1
0PQ8MsAxETdEW3LigpDujI,Cruella De Vil - Original Version,['Selena Gomez'],0.000969,0.305,0.735,0.625,0.0,-4.901,0.0261,108.988,44.0,1
76Wrq73y3Ef7VNM4CGSZ0l,S.I.M.P. (Squirrels in My Pants),['2 Guys n the Parque'],0.0717,0.962,0.879,0.8140000000000001,0.0,-5.416,0.12,120.113,47.0,1
4QEoAZj6fVeSHj9ti2JpN8,Naggin',['Ying Yang Twins'],0.000682,0.914,0.8540000000000001,0.708,0.0,-5.724,0.0322,100.005,42.0,1
7bYKMJI4z6mApjLhv4hOBM,Pimp Juice,['Nelly'],0.205,0.5710000000000001,0.6579999999999999,0.813,0.000138,-8.997,0.0714,74.432,50.0,1
36ECEkodXYhLPyBHjZCEHh,It Has Begun,['STARSET'],0.0087599999999999,0.123,0.7240000000000001,0.254,0.0012,-6.513,0.0675,127.888,65.0,2
6bdt0GYvmh3lCMfZOMswfE,Let the Sparks Fly,['Thousand Foot Krutch'],0.000554,0.596,0.8590000000000001,0.645,0.0,-4.904,0.0562,120.063,54.0,1
4vmERH5UYG1FLcR2sTBcjY,All the Way (I Believe In Steve),"['Jacksepticeye', 'The Gregory Brothers']",0.0923,0.8690000000000001,0.7190000000000001,0.746,0.0,-3.741,0.0861,128.032,60.0,2
3NRhy4mzDwQc6IgPwyQM1x,Be Somebody,['Thousand Foot Krutch'],0.0333,0.344,0.6629999999999999,0.477,0.0,-5.7929999999999975,0.0285,94.084,61.0,2
2GHxtccGrufkQXi3QpQk9z,Come Little Children,['Erutan'],0.949,0.33,0.132,0.46,0.00878,-17.582,0.0441,118.758,60.0,2
4oaU0fMSg3n9kqOwmLPVhH,Partners in Crime (feat. Ash Costello),"['Set It Off', 'Ash Costello']",0.00704,0.815,0.939,0.376,0.0,-3.437,0.0572,190.109,69.0,2
0BfgFi5DedehpKzMJrqABI,Kill the Lights,['Set It Off'],0.0761,0.8270000000000001,0.894,0.513,0.0,-3.587,0.0711,159.944,59.0,1
7i9q0VPbENCoYnJUsJhX9d,Duality,['Set It Off'],0.00524,0.706,0.826,0.6779999999999999,0.0,-4.742,0.0591,139.989,52.0,1
1kBM7AURqQTIXFePNVpEwP,Love Is Blindness,['Jack White'],0.0513,0.5,0.74,0.266,0.00426,-7.972,0.0788,48.578,53.0,1
70HxZbVnoyrfQ4dIWgcYMm,Lex,['Ratatat'],0.0118,0.354,0.759,0.6459999999999999,0.8290000000000001,-5.335,0.0626,104.992,45.0,1
2jJIxT6WAIVWzDo3Ou53Q0,Pursuit,['Gesaffelstein'],0.0619,0.0708,0.934,0.682,0.926,-4.822,0.0741,108.982,55.0,1
5GInJChhrHyXmwb4tQFJJG,"Baby, I'm Yours",['Barbara Lewis'],0.401,0.8170000000000001,0.398,0.464,0.0,-14.282,0.03,98.256,48.0,1
3ebrniHtOzNWigJhEkWguR,Paranoid,['Black Sabbath'],9.44e-05,0.182,0.961,0.239,0.0619,-6.695,0.128,176.343,43.0,1
5FKaV2J0xiwRENDsl0bMn4,25 Bucks (feat. Purity Ring),"['Danny Brown', 'Purity Ring']",0.32,0.27,0.848,0.723,0.0,-7.11,0.0833,116.021,49.0,1
3ddd0nUY2jZtPYzg0r0wTb,Pana,['Tekno'],0.305,0.664,0.5529999999999999,0.5529999999999999,0.0581,-6.818,0.305,72.949,60.0,2
746nPV2NXSoxW3imGpG8gk,Dude,"['Beenie Man', 'Ms. Thing']",0.123,0.945,0.71,0.616,0.0,-7.05,0.264,93.938,53.0,1
1uNIWPKOnJw92GPDcvaJY9,Tight Up Skirt,['Red Rat'],0.00891,0.674,0.605,0.897,0.0,-5.908,0.344,95.023,48.0,1
0SwuCcwpFM6x4cu5zOvmi0,I Ain't No Joke,['Eric B. & Rakim'],0.162,0.747,0.706,0.8540000000000001,7.22e-06,-9.5,0.335,104.214,51.0,1
1WJg8vRU9O799Sp9f77TDG,Time To Get Ill,['Beastie Boys'],0.00136,0.392,0.608,0.8740000000000001,2.03e-05,-9.763,0.333,97.806,45.0,1
5h40ovzXu7rF7Giwb9oXYy,Girls,['Beastie Boys'],0.777,0.933,0.8079999999999999,0.873,0.0,-6.729,0.0466,139.67600000000002,58.0,1
0eWP2sADBFG1hTrwJYfmMp,Slow Ride,['Beastie Boys'],0.00754,0.415,0.601,0.7140000000000001,0.000322,-9.459,0.302,193.527,45.0,1
2XYNq7LIQrh82m7LPiPN8w,Rock Box,['Run–D.M.C.'],0.171,0.648,0.892,0.777,1.79e-06,-4.555,0.0932,100.231,46.0,1
0dNiLb9FEHrRK7VFDJctiR,Ain't No Half-Steppin',['Big Daddy Kane'],0.00569,0.599,0.728,0.836,0.000819,-12.058,0.234,100.842,53.0,1
0WYu233HGAjMAu9UK5iHtS,La-Di-Da-Di,"['Slick Rick', 'Doug E. Fresh']",0.688,0.586,0.967,0.649,0.0,-6.995,0.45,89.45299999999996,42.0,1
5N5fp1lYSORdZbWanACki9,Bonita Applebum,['A Tribe Called Quest'],0.0697,0.6629999999999999,0.581,0.8740000000000001,0.0239,-7.942,0.168,91.916,49.0,1
2gYpeCR5eZaKBHxElW5RaW,Hark! The Herald Angels Sing,['Amy Grant'],0.778,0.331,0.341,0.377,0.0,-6.484,0.0283,104.456,41.0,1
1I6l01BaBgBCVkfQCpIlR6,Truckin' - 2013 Remaster,['Grateful Dead'],0.389,0.6759999999999999,0.623,0.644,0.0202,-13.862,0.059,126.553,58.0,1
2rslQV48gNv3r9pPrQFPW1,Visions of Johanna,['Bob Dylan'],0.32,0.653,0.483,0.59,0.0,-10.424,0.0339,93.427,50.0,1
3nulzAA8PNw1nZcUbrNxcf,Keeping the Faith,['Billy Joel'],0.245,0.8540000000000001,0.672,0.7809999999999999,0.0,-7.474,0.108,90.609,51.0,1
4PMx9RSiKlgry322H27rrZ,Jet Airliner,['Steve Miller Band'],0.0405,0.933,0.619,0.585,3.48e-05,-12.923,0.0324,122.872,50.0,1
